State,Year,totalSBLoans_1mil,cpi_1990,totalSBLoans_1mil_cpiadj,asset_cpiadj,equity_cpiadj,all_loans_cpiadj,ag_loans_cpiadj,real_estate_loans_cpiadj,ci_loans_cpiadj,consumer_loans_cpiadj,credit_card_loans_cpiadj,dollarloans_ci_LT1M_cpiadj,dollarloans_ag_bus_LT500K_cpiadj,sb1mil_loanRatio
50,2006,752050,154.4335307984,486973.260348323,8548513.72451564,1047346.49638772,5842024.94065479,18534.1405868936,4212968.29469659,843040.44687374,558496.915499093,18008.3204282086,332086.070737619,11982.6503918743,0.577639260552887
50,2007,749166,158.5920586446,472385.569871981,8403554.96043001,1022907.21612584,5816700.76515186,17547.8097295117,4182085.03869804,852721.536935522,544704.164583065,19302.8687624712,339316.816770879,10061.1476310651,0.553974010753407
50,2008,799012,166.4201201124,480117.427784782,8407281.69280425,1131202.68309771,5684684.86212395,10900.7683181959,4086910.39168901,969475.971592655,475990.59429648,26162.7206434572,359144.517893236,8542.24648761343,0.495233963350371
50,2009,513972,164.3745129502,312683.512045275,8285293.96579668,1096799.19485125,5749497.55162299,10023.6815248849,4288078.02461405,932408.256563708,353960.257286585,25180.0237595681,313786.23090751,6312.61545755708,0.335350432435719
50,2010,464687,166.2180911258,279564.635144503,8424924.66325274,1156434.05201265,5495520.54241153,8232.15713885797,4063529.26344595,911970.623826318,329480.54207593,19111.4500368665,313947.086839078,4612.41850127077,0.306550044311236
50,2011,521578,172.0395699358,303173.275889167,8322032.48041273,1116208.6085686,5332778.50306012,7515.83838874084,3837104.01541372,980339.985078887,334932.333436972,17565.5304854569,334661.910616956,3863.76972845372,0.309253198383795
50,2012,464074,174.8848853416,265359.695947155,8636870.60804437,1131981.38703501,5609521.07015938,8200.72052928077,4118152.62338893,912113.966787288,341780.794920948,19684.3648013505,205223.756764391,3668.92315605098,0.290928223456355
50,2013,481577,177.8855510292,270722.943608247,8521284.79431929,1033472.33120798,5643388.10432649,7417.31677905838,4089290.23845242,935378.253891764,341906.189861692,23614.1885252586,251373.944992618,3327.61509983505,0.289426167950632
50,2014,447046,181.548176264,246240.975370595,8416446.97306778,1023630.0526371,5697208.32540551,10044.363131894,4065512.51419868,981625.373248885,331602.105821028,24181.2645649846,186068.771429206,4097.98165249117,0.250850255179948
50,2015,445796,181.8741852284,245112.300813974,8564044.54787833,1012520.80484919,5848134.95679074,11135.4099162755,4099359.02982681,1031126.62051772,330860.157636249,26754.5615516649,235127.926380363,3564.20518547481,0.237713095498306
50,2016,428097,183.7774361808,232943.177844117,8912658.60141028,1048081.87505991,6148086.95724432,9161.21860117372,4248276.51200458,1132662.72926197,350825.627853839,29833.8802073815,252621.428760941,3517.53307495875,0.20565978894344
50,2017,429634,186.865346682,229916.358291478,8949407.54851406,1099420.80738554,6073538.51212226,11523.3279741058,4180035.46431933,1067183.17231192,463366.711067126,32275.9753183557,247384.374928835,6597.99016649965,0.215442263574484
50,2018,434684,192.22,226138.799292477,8832921.15146548,1080107.60055775,6026500.34103241,12321.214685981,4097427.13760063,1077219.75311646,458374.099639715,33668.0379014653,263798.016104205,6556.12332928167,0.209928195837706
51,2005,6412695,148.2347606502,4326039.97326409,164110142.347108,17235677.11104,98019324.0727602,133141.514933067,57579025.1568659,12912224.0277256,24566179.7788449,12170544.4551953,5058956.46227541,107911.99328057,0.33503445757873
51,2006,7225742,154.4335307984,4678868.61269306,176832007.385597,17642370.4617245,108974320.901606,163876.711919741,67345793.2848009,13777111.7143166,24641020.4651733,11634104.3194926,5010917.36099429,127593.844570495,0.339611720490803
51,2007,7961982,158.5920586446,5020416.5757395,187903824.400982,18520437.906801,121613428.62889,161144.537600044,75780305.6575763,15508709.2334812,26609630.1833841,9197637.54678954,5413565.12305724,146837.817519411,0.323715952124571
51,2008,7401297,166.4201201124,4447357.08338701,184000030.263323,19200514.8806311,120235307.670982,165424.604101508,74934925.6941915,17534884.8635516,23587544.4161717,8923056.52599983,5813558.46568304,89767.4833424823,0.253629100960417
51,2009,5144453,164.3745129502,3129714.52061951,192325045.04871,22287884.8304766,120626293.355781,175552.930351593,73336010.518404,16493119.3806159,23642631.6019819,11393864.8908765,5150324.74050625,85661.0192022082,0.189758798708376
51,2010,4116094,166.2180911258,2476321.30300714,207611485.747929,23365430.5507171,130713165.59727,262512.20718803,70198389.0708976,16372936.0302822,44142029.6992404,31690798.4989057,6684199.00145758,96628.8386183748,0.151244791919245
51,2011,5000197,172.0395699358,2906422.63397073,195150907.675766,22921939.9938508,120709316.931779,230705.991990765,60925309.4533372,15755968.3377004,42122793.8394173,30521485.6226873,5861512.06950749,76551.7345760599,0.184464868910426
51,2012,5161635,174.8848853416,2951447.17047323,205648004.868808,24121853.6574094,127065957.021147,247508.252341599,58510612.561677,16567690.5956778,46231369.2141566,36999389.3506514,5495373.31794066,76375.2832826049,0.178144754299263
51,2013,5288888,177.8855510292,2973197.07497313,194118328.883872,22455554.9868085,119090881.019351,222742.105960248,54834093.4757343,15802966.1972067,41332708.8546202,33644982.3155315,5248293.98824885,74422.5274055709,0.188141709465826
51,2014,5124279,181.548176264,2822545.01557123,196313471.320133,22815756.282943,117633843.63484,251793.4445228,51076448.0433803,16293343.340377,41514282.4684944,33657747.6074375,5167814.38022588,73018.3742103949,0.173233016490642
51,2015,5413249,181.8741852284,2976370.17216158,212718102.414489,23744726.705373,129062512.465314,247268.76769042,52444546.1794958,18446210.1156613,47775868.1666503,39354101.4220527,5747160.63455185,79474.5150767563,0.161354020880125
51,2016,5622981,183.7774361808,3059668.86732935,216568364.780782,24310149.8301823,130612362.290681,247330.878154995,52276261.3298892,19458962.7080025,52294168.3404423,43530785.6194869,6379664.03654327,89294.950490936,0.157236997328283
51,2017,5366717,186.865346682,2871970.16209371,223763287.252579,25642990.6973363,132547271.776868,232750.885827331,51996681.7294388,19950836.485712,54310446.8630064,44970344.4457508,6734749.10334922,90928.5141529668,0.143952368320521
51,2018,5529510,192.22,2876656.95557174,228025591.647543,27752464.9996013,134057493.559669,208187.931254901,49820154.9850149,20693172.9382105,57571888.2541661,48045951.3400019,7217542.30829889,90523.7332701402,0.139014783482523
53,2005,5859491,148.2347606502,3952845.45561284,96416219.4245891,9220363.93805962,65063518.6540894,709193.454197059,46104147.3291687,9980290.43246887,4448251.80159063,549219.625000643,2837990.21376937,321349.877098182,0.396065172888461
53,2006,6826471,154.4335307984,4420329.55194904,104030723.654969,9627973.85091811,70525084.2757069,709118.1708945,49830592.4243659,10853000.5897873,5133118.86493795,941645.259608245,2775621.32362596,312199.923214041,0.407291008175986
53,2007,7431562,158.5920586446,4685960.98916523,107257366.869138,10237149.4454671,73390686.5824188,660254.729098219,52064772.4678643,11403011.7716804,5544882.4828103,1058666.91018985,3155152.42436086,305013.97908831,0.410940642962669
53,2008,6621273,166.4201201124,3978649.33370316,112167335.945485,10280600.9566509,76268956.5510503,658912.847130734,53414939.109267,12680576.0931078,5935494.87116883,1246160.1437705,3117165.00399194,273541.581526,0.313759351664287
53,2009,4380544,164.3745129502,2664977.63027724,109420284.942059,10189608.4432398,67435290.3814962,678993.738702468,46282942.1830947,12305426.2928671,5792749.75911572,1113699.96650035,2896839.28546057,253160.958668626,0.216569305837215
53,2010,3891007,166.2180911258,2340904.63537759,102158387.802761,10424782.2522193,58282545.5541463,573684.500122758,39923786.9578534,9830574.06098777,5839320.31697223,955261.334074947,2440558.31411068,206153.039349581,0.238124917309496
53,2011,4186321,172.0395699358,2433347.74759214,94467589.6682013,10399380.7068688,52188890.6826479,534438.631305217,34638850.6463855,9294061.83915981,5170606.59193235,903918.408701067,2134487.19578405,177050.924600186,0.2618174690144
53,2012,4409062,174.8848853416,2521122.38938651,93652507.6780912,10685443.1773272,51869964.5057664,542267.171060001,33086047.7265974,10296381.0645344,4787861.97304827,849730.397339079,2105799.71287246,180789.455464224,0.244855194614974
53,2013,4730265,177.8855510292,2659162.01323374,94112696.9695583,10738880.9745464,53779088.5816136,550244.552130808,33303651.018102,10874862.9940916,4917767.88747044,913302.829544855,2149884.80611934,179780.54617475,0.244523725464724
53,2014,4727220,181.548176264,2603837.77864332,94334169.291297,11050282.5624352,53537601.2507243,573974.081730293,32287581.2922378,11350770.4929489,4806711.70746741,893184.029277152,2128626.28229598,158131.419900457,0.229397447535463
53,2015,5058734,181.8741852284,2781446.96216628,103042198.81962,11898845.9240768,59317882.3279092,646261.191949688,34090911.71088,12827151.6335164,6481453.65482626,2333422.74084929,2285696.8590325,173490.173055481,0.216840577053643
53,2016,5181411,183.7774361808,2819394.53922,108061144.689037,12464025.3953371,62789563.8861091,672381.495906093,35721576.0735696,13678071.8462254,6661155.86935315,2432369.39932189,2403896.81878473,159620.638305471,0.206125144751162
53,2017,5124005,186.865346682,2742084.12152513,111363605.351594,12714259.585178,64615170.7518203,670006.854970163,36952435.706381,13917408.4205697,6628757.57605059,2423429.23674865,2463845.44364729,158956.254013959,0.197025483384706
53,2018,5265798,192.22,2739464.15565498,113077718.205398,12950084.9360554,66432526.9495218,687704.46529019,37975512.7042618,14355254.8398356,6656447.33900298,2520710.05119869,2533627.33152136,156002.541570602,0.190833543968374
54,2005,1116203,148.2347606502,752996.797177676,23374439.8394341,2217013.06076203,15059475.575625,25380.0029134351,10663805.7093934,2100330.95438315,1700884.42616873,159389.397305205,1050099.56309725,18490.3772411819,0.358513402664593
54,2006,1250839,154.4335307984,809952.989828916,23652695.5552061,2186066.22447512,15427777.0498966,24670.9194044258,11209255.7629604,2034120.33723013,1586557.01744659,134925.037454481,917129.767512772,17576.9714837599,0.398183418652523
54,2007,1275403,158.5920586446,804203.571666939,23465182.7796021,2214545.91348131,15204438.1834606,21829.9226603088,10962727.2053367,2147532.28303813,1539226.35456767,118012.972466483,916625.051822312,15435.8605724564,0.374477989466695
54,2008,1166813,166.4201201124,701124.959657483,23961660.6416335,2332442.86391388,15395905.1084129,24466.4085127741,11158087.514383,2326141.46576031,1425887.74477833,75079.4119951207,918851.697412338,18216.6567336764,0.301411143723504
54,2009,932303,164.3745129502,567182.212903321,24471732.6333474,2299084.53654963,15641238.4963407,23628.715003856,11707467.423548,2242076.46031127,1356478.94066434,51643.719347397,926984.244792962,17040.5897696864,0.252971842371771
54,2010,905585,166.2180911258,544817.350425845,23376711.1954293,2355139.18643191,14850410.9066333,22775.8158627925,11309246.626254,1944979.81476119,1288878.68368289,47702.4853912647,856761.319824888,16851.7812254313,0.280114655324965
54,2011,942757,172.0395699358,547988.465881314,22332385.6199315,2281445.81930676,13944471.2995249,21603.5208762984,10546913.2599069,1821292.77131065,1192700.5755576,49604.3107996152,773473.497639916,15251.7302833309,0.300878845242968
54,2012,911682,174.8848853416,521304.055647362,22232047.1645237,2278393.61339756,13748910.9489438,20379.1892666288,10336954.4397595,1819207.63966037,1109337.7444737,46278.1044739057,748939.13384114,13377.7023956229,0.286555555442085
54,2013,918483,177.8855510292,516333.67335677,22063224.5677816,2294105.9477717,13891171.0262699,19350.0529502642,10300929.6138058,1919424.15547931,1145102.86948351,77608.0753543171,755124.761774138,12903.7082278831,0.269004467763319
54,2014,941435,181.548176264,518559.326440715,22036942.9127838,2443195.97985032,14119635.8583846,22444.5218164735,10377520.3756743,1983721.95003098,1179280.91408087,77963.81660848,745627.308253265,13296.7970394433,0.261407263468863
54,2015,905789,181.8741852284,498030.547250287,22413605.5739508,2534563.51707793,14538232.3243948,25406.5520559127,10619003.3968029,2057820.59856627,1239122.95959707,77178.8436645853,755383.005863362,15168.8555083699,0.242018447865317
54,2016,896846,183.7774361808,488006.590274599,22439595.1265817,2546192.73541396,14916047.1682396,24290.502416925,10922513.9994347,2113689.17899643,1229172.92638228,77799.7275333246,746285.704862195,14166.2194302731,0.230879069223557
54,2017,831610,186.865346682,445031.684454155,22623129.7928559,2656960.69726669,15157155.6873053,27684.0133599233,11011241.8800672,2194185.60141702,1300699.83044179,83788.9806187456,762733.756252802,14953.6736194144,0.202823172372816
54,2018,961887,192.22,500409.426698575,22601255.7035859,2838563.21439272,14987916.0589789,25839.2609766728,11102416.8324208,2030502.08947205,1138468.151337,84856.0204011887,642243.952839034,14659.595728741,0.246446152059211
55,2005,6463464,148.2347606502,4360289.02509061,103833489.824734,9825405.76837036,72030123.1586997,853020.184902207,49658278.4056552,12651139.2209671,6067461.03702839,1803594.2903967,4580394.94995813,629534.446137734,0.344655840785008
55,2006,6535867,154.4335307984,4232155.39152053,101592893.26863,9828962.03363487,71934103.3576483,863744.067148189,50577511.0781121,12707532.0025135,5375298.10542543,1669356.34913249,4589275.33910007,638497.753693315,0.333043063805263
55,2007,6924761,158.5920586446,4366398.32989253,106181872.445408,10381274.8019452,74984143.0190106,908553.576712328,52229745.0474529,13632394.795743,5673648.49632561,1828079.12078952,4698838.37707561,647332.3260435,0.320295765734134
55,2008,6814253,166.4201201124,4094608.87024818,110036720.169652,10650137.3763445,77564186.9397477,902361.857143507,52727228.6762868,15383238.0204777,6093488.41797358,2031248.17775794,4485225.96819214,606544.169070829,0.266173406716945
55,2009,4711584,164.3745129502,2866371.38290865,112833789.22623,10636762.0496577,78778446.8547366,990386.764266851,55011395.3060518,14537905.8623976,6589496.4103075,2338436.17703032,4378209.7984175,645567.727986483,0.19716535586618
55,2010,4522757,166.2180911258,2720977.58394843,107066598.3358,10816910.4235124,70918927.8652642,983188.441164123,50449105.9195637,11850766.0076469,6571997.33897065,2401370.8280052,3832468.45055784,631923.178856409,0.229603519484958
55,2011,4948062,172.0395699358,2876118.55914687,105144810.551741,11245380.3192231,66321867.9829754,893909.808205097,45483071.1221959,11836786.2696504,6468601.65045564,2660725.49270701,3400429.81412476,539374.396662756,0.242981371263014
55,2012,4757776,174.8848853416,2720518.69474409,105513242.020564,12164650.2134628,64287721.9162799,1953272.13237949,42298439.6502056,11407673.6549189,6089391.46566243,1660228.79729692,3151793.01302931,1610095.31051658,0.238481462306824
55,2013,4257960,177.8855510292,2393651.40977698,99459105.3630665,11661773.0522382,61176738.780455,1937425.66934105,38953086.0847344,11625417.5556624,5702933.10629865,1504760.2783182,3057333.02978074,1477779.25874893,0.205898102009343
55,2014,3671346,181.548176264,2022243.39321441,102354470.732772,12163659.663217,63312012.9501802,1935953.04261455,38947182.940931,12894177.0934095,6006764.52480282,1622211.7136897,3122744.79365723,1437178.41023127,0.156833846670838
55,2015,3350883,181.8741852284,1842418.15065284,104838385.467653,12283037.4141073,64967958.7736885,2058943.26444475,39619542.0354197,13578431.9642464,5961860.30208574,1587350.88434991,3204382.80583045,1543318.22653546,0.135687106987327
55,2016,3431324,183.7774361808,1867108.42816648,106459943.317479,12466695.0849077,67951375.5222499,2308944.20073905,40183676.934927,14571705.12205,5960797.21921653,1670650.04133304,3956741.1169417,1728942.20195182,0.128132460307693
55,2017,3673326,186.865346682,1965760.94242402,112049030.012109,12985670.4241016,71856337.6777462,2534692.93425105,42192456.5561145,15790503.3820227,5980912.84556584,1815513.87734012,3937262.06059431,1924545.64591794,0.124490074500223
55,2018,4142806,192.22,2155241.9103111,104423850.800023,12191284.8701361,68678690.719412,2611513.34633945,40231614.8859434,15193042.3324012,5200661.73262871,1562676.38226796,3767326.49870177,1999064.36546623,0.141857164823056
56,2005,453020,148.2347606502,305609.829983821,7342976.89878293,754054.013814942,4785044.04903103,251416.914560287,2974537.59074692,833758.721600789,615342.367160334,41889.8575227133,503739.416827202,180106.948086284,0.366544687409159
56,2006,510926,154.4335307984,330838.774039927,7874900.99256583,759336.141688371,5131203.22166035,264086.190003172,3269924.29476186,871193.675769876,614701.686699796,49922.538214196,538410.656186749,200731.6394487,0.379753415619741
56,2007,564931,158.5920586446,356216.449189296,8534892.24418893,831465.844365862,5621177.45189234,257241.521801697,3606228.56934706,988376.321198317,658528.877917967,61796.8285571338,545014.083145047,180287.855009796,0.360405689158372
56,2008,522524,166.4201201124,313978.862439883,8763342.98308452,834688.339097702,5969426.22606136,257932.643504989,3914714.86916425,1047520.24279241,651619.370780971,64069.3600288926,542020.511695444,179324.150275707,0.299735365116094
56,2009,369964,164.3745129502,225073.822796413,9524238.69902477,937045.821588096,6202180.89690193,270825.760242231,4025715.44052451,1047056.15829597,755313.626181742,108724.757581285,507338.24205858,172028.212761539,0.214958692533464
56,2010,341507,166.2180911258,205457.178389526,9342518.46173265,1053169.01305725,5656478.78211095,252756.945005915,3791447.00419229,858054.549087888,666890.301104226,68538.1377220386,449955.660109129,170943.307390768,0.239445357649962
56,2011,382080,172.0395699358,222088.441712904,9154081.11959715,1025009.00603234,5110032.99218459,237285.900710943,3358563.05429138,825792.448906821,598566.388584701,58948.9704076196,419250.956420546,152814.250981913,0.26893978263776
56,2012,360305,174.8848853416,206024.093675232,9312857.56969704,1047604.96729876,5101723.43393912,233015.427137173,3347682.76692575,848521.597534385,570914.088095707,57322.224070907,410995.40011085,137954.908663168,0.242803594244262
56,2013,399616,177.8855510292,224647.812983081,9478563.84605318,1052447.70767781,5178628.01373114,211011.79132781,3403670.29422876,858589.104436743,584589.934638579,59654.5646759392,415688.663581943,124909.753865684,0.261647640090257
56,2014,419308,181.548176264,230962.386198944,9558597.86042563,1058761.88973867,5232346.3966751,217101.321043396,3407700.08505403,871792.013527514,585364.478404043,59732.8375643361,406627.940549288,129983.150982754,0.264928311587079
56,2015,426938,181.8741852284,234743.594569975,10144504.1437756,1098309.3089798,5565934.15566863,238263.438736157,3606365.01157107,929423.990167969,608695.527821586,65287.0389869255,419043.017788556,130757.018241587,0.252568899719869
56,2016,406734,183.7774361808,221318.791061954,10580182.2333357,1153375.26007227,5943346.54146682,262915.196689098,3813143.29615245,985022.387516185,639319.452057349,71495.9965289563,423781.116908232,138970.331751307,0.224684021263747
56,2017,436609,186.865346682,233648.992578064,10135305.6137201,1086209.26676668,5826637.7753927,256454.02380055,3763745.60606989,943662.408807508,615086.227505163,75159.0450799597,411642.897207149,142875.163175776,0.247598071510894
56,2018,437285,192.22,227491.936322963,9936316.36445487,1070380.04988799,5884475.76605894,260833.917399624,3866635.42110983,970967.932450679,544776.761203946,73658.1715579371,414521.705757595,143391.095963001,0.234293974826526
60,2005,7261,148.2347606502,4898.31127877914,,,,,,,,,,,
60,2006,1406,154.4335307984,910.424046339661,,,,,,,,,,,
60,2007,388,158.5920586446,244.652855455705,,,,,,,,,,,
60,2008,87,166.4201201124,52.2773327775754,,,,,,,,,,,
60,2009,45,164.3745129502,27.3765069732152,,,,,,,,,,,
60,2010,225,166.2180911258,135.364326756533,,,,,,,,,,,
60,2011,244,172.0395699358,141.827836521013,,,,,,,,,,,
60,2012,404,174.8848853416,231.00910019232,,,,,,,,,,,
60,2013,374,177.8855510292,210.24754278025,,,,,,,,,,,
60,2014,137,181.548176264,75.4620634694673,,,,,,,,,,,
60,2015,113,181.8741852284,62.1308625290022,,,,,,,,,,,
60,2016,149,183.7774361808,81.0763296607392,,,,,,,,,,,
60,2017,109,186.865346682,58.3307723638519,,,,,,,,,,,
60,2018,72,192.22,37.4570804286755,,,,,,,,,,,
66,2005,44905,148.2347606502,30293.1645742428,,,,,,,,,,,
66,2006,53308,154.4335307984,34518.4104283604,,,,,,,,,,,
66,2007,63399,158.5920586446,39976.1504717429,,,,,,,,,,,
66,2008,67289,166.4201201124,40433.2120146008,,,,,,,,,,,
66,2009,55514,164.3745129502,33772.8757358015,,,,,,,,,,,
66,2010,57921,166.2180911258,34846.3874225118,,,,,,,,,,,
66,2011,55219,172.0395699358,32096.6856756304,,,,,,,,,,,
66,2012,56852,174.8848853416,32508.2410003311,,,,,,,,,,,
66,2013,62322,177.8855510292,35034.8859923816,,,,,,,,,,,
66,2014,74439,181.548176264,41002.3397270341,,,,,,,,,,,
66,2015,74154,181.8741852284,40772.1414157135,,,,,,,,,,,
66,2016,98191,183.7774361808,53429.3012464271,,,,,,,,,,,
66,2017,115412,186.865346682,61762.120184008,,,,,,,,,,,
66,2018,95001,192.22,49423.0569139528,,,,,,,,,,,
69,2005,5489,148.2347606502,3702.91015138668,,,,,,,,,,,
69,2006,6055,154.4335307984,3920.7806547558,,,,,,,,,,,
69,2007,5432,158.5920586446,3425.13997637987,,,,,,,,,,,
69,2008,6819,166.4201201124,4097.46128977341,,,,,,,,,,,
69,2009,7053,164.3745129502,4290.81119293526,,,,,,,,,,,
69,2010,7658,166.2180911258,4607.20006356236,,,,,,,,,,,
69,2011,8361,172.0395699358,4859.92844734504,,,,,,,,,,,
69,2012,6338,174.8848853416,3624.09821044288,,,,,,,,,,,
69,2013,10007,177.8855510292,5625.52716738491,,,,,,,,,,,
69,2014,7349,181.548176264,4047.96134625631,,,,,,,,,,,
69,2015,11347,181.8741852284,6238.92829306715,,,,,,,,,,,
69,2016,12858,183.7774361808,6996.50635421332,,,,,,,,,,,
69,2017,13025,186.865346682,6970.25972513,,,,,,,,,,,
69,2018,11887,192.22,6184.05993132869,,,,,,,,,,,
72,2005,3481987,148.2347606502,2348967.93756539,,,,,,,,,,,
72,2006,3658744,154.4335307984,2369138.34779584,,,,,,,,,,,
72,2007,3343937,158.5920586446,2108514.78225253,,,,,,,,,,,
72,2008,2322244,166.4201201124,1395410.60205434,,,,,,,,,,,
72,2009,1771024,164.3745129502,1077432.24190514,,,,,,,,,,,
72,2010,1288820,166.2180911258,775378.896046023,,,,,,,,,,,
72,2011,1276221,172.0395699358,741818.292429031,,,,,,,,,,,
72,2012,1234114,174.8848853416,705672.189788971,,,,,,,,,,,
72,2013,1241641,177.8855510292,697999.917821422,,,,,,,,,,,
72,2014,1175681,181.548176264,647586.235341947,,,,,,,,,,,
72,2015,1147134,181.8741852284,630729.423507473,,,,,,,,,,,
72,2016,1087417,183.7774361808,591703.215910685,,,,,,,,,,,
72,2017,990885,186.865346682,530266.856639957,,,,,,,,,,,
72,2018,1129099,192.22,587399.334096348,,,,,,,,,,,
78,2005,43254,148.2347606502,29179.3907247366,,,,,,,,,,,
78,2006,46908,154.4335307984,30374.2326925326,,,,,,,,,,,
78,2007,42930,158.5920586446,27069.4512492614,,,,,,,,,,,
78,2008,43897,166.4201201124,26377.2192751405,,,,,,,,,,,
78,2009,38696,164.3745129502,23541.3625296786,,,,,,,,,,,
78,2010,26743,166.2180911258,16089.1030686665,,,,,,,,,,,
78,2011,26438,172.0395699358,15367.3948440268,,,,,,,,,,,
78,2012,31352,174.8848853416,17927.2210624495,,,,,,,,,,,
78,2013,29292,177.8855510292,16466.7674414948,,,,,,,,,,,
78,2014,26936,181.548176264,14836.833150464,,,,,,,,,,,
78,2015,24458,181.8741852284,13447.757838357,,,,,,,,,,,
78,2016,25425,183.7774361808,13834.6690041899,,,,,,,,,,,
78,2017,24503,186.865346682,13112.6505984538,,,,,,,,,,,
78,2018,22823,192.22,11873.374258662,,,,,,,,,,,
92410,2006,,29202719.7924,,0,0.189232817052488,0.409450046566093,0.100910528795397,0,0.100720104815577,0,0,0,0.0775309208049591,
